1.400000000000000000e+01,-2.065237500000000000e+04,2.929999999999999716e+00,8.847790956497192383e-01,-2.334184375000000000e+04,2.689468750000000000e+03,8.073216109619139047e+00,8.855300000000000864e+02
1.500000000000000000e+01,-2.259110937500000000e+04,1.839999999999999858e+00,9.912161827087402344e-01,-2.279130468750000000e+04,2.001953125000000000e+02,1.403241176757811104e+01,9.293900000000001000e+02
1.500000000000000000e+01,-2.095172265625000000e+04,7.309999999999999609e+00,9.192857742309570312e-01,-2.279130468750000000e+04,1.839582031250000000e+03,1.403241176757811104e+01,9.293900000000001000e+02
1.600000000000000000e+01,-2.087486328125000000e+04,3.040000000000000036e+00,9.021426439285278320e-01,-2.313920507812500000e+04,2.264341796875000000e+03,7.081037441406252242e+00,1.005460000000000036e+03
1.700000000000000000e+01,-2.106443750000000000e+04,4.280000000000000249e+00,9.052730798721313477e-01,-2.326859960937500000e+04,2.204162109375000000e+03,9.633444829101563300e+00,1.077500000000000000e+03
1.800000000000000000e+01,-2.063463085937500000e+04,1.930000000000000160e+00,8.919488191604614258e-01,-2.313432226562500000e+04,2.499691406250000000e+03,5.018252897949217584e+00,1.116610000000000127e+03
1.900000000000000000e+01,-1.879472265625000000e+04,4.000000000000000222e-01,8.120743632316589355e-01,-2.314408984375000000e+04,4.349367187500000000e+03,2.713961523925780739e+01,1.120640000000000100e+03
1.900000000000000000e+01,-2.083212890625000000e+04,1.091000000000000014e+01,9.001057744026184082e-01,-2.314408984375000000e+04,2.311960937500000000e+03,2.713961523925780739e+01,1.120640000000000100e+03
2.000000000000000000e+01,-2.238358984375000000e+04,3.200000000000000067e-01,9.704164266586303711e-01,-2.306596289062500000e+04,6.823730468750000000e+02,4.387834866333006900e-01,1.148529999999999973e+03
2.100000000000000000e+01,-2.054643359375000000e+04,8.000000000000000444e-01,8.976089954376220703e-01,-2.289018164062500000e+04,2.343748046875000000e+03,4.574697960205078573e+00,1.186569999999999936e+03
2.100000000000000000e+01,-1.813925585937500000e+04,5.300000000000000266e-01,7.924470305442810059e-01,-2.289018164062500000e+04,4.750925781250000000e+03,4.574697960205078573e+00,1.186569999999999936e+03
2.200000000000000000e+01,-2.063711132812500000e+04,2.100000000000000089e+00,9.015704393386840820e-01,-2.289018164062500000e+04,2.253070312500000000e+03,4.926559179687501455e+00,1.186569999999999936e+03
2.300000000000000000e+01,-1.875428515625000000e+04,5.100000000000000089e-01,8.104555010795593262e-01,-2.314042578125000000e+04,4.386140625000000000e+03,2.691466443847656365e+01,1.208450000000000045e+03
2.300000000000000000e+01,-2.097219335937500000e+04,1.129999999999999893e+01,9.063010811805725098e-01,-2.314042578125000000e+04,2.168232421875000000e+03,2.691466443847656365e+01,1.208450000000000045e+03
2.400000000000000000e+01,-2.057195507812500000e+04,9.799999999999999822e-01,8.953815698623657227e-01,-2.297562890625000000e+04,2.403673828125000000e+03,2.549302286987305877e+00,1.236849999999999909e+03
2.500000000000000000e+01,-2.027759179687500000e+04,2.490000000000000213e+00,8.831325769424438477e-01,-2.296098242187500000e+04,2.683390625000000000e+03,6.870996865234374695e+00,1.248039999999999964e+03
2.600000000000000000e+01,-1.899613867187500000e+04,4.400000000000000022e-01,8.258298039436340332e-01,-2.300248632812500000e+04,4.006347656250000000e+03,5.118761378906253867e+01,1.263259999999999991e+03
2.600000000000000000e+01,-2.108486914062500000e+04,2.567999999999999972e+01,9.166343808174133301e-01,-2.300248632812500000e+04,1.917617187500000000e+03,5.118761378906253867e+01,1.263259999999999991e+03
2.700000000000000000e+01,-2.261517382812500000e+04,8.500000000000000888e-01,9.635772705078125000e-01,-2.347001562500000000e+04,8.548417968750000000e+02,1.649409393554688563e+01,1.296310000000000173e+03
2.700000000000000000e+01,-2.099725000000000000e+04,6.289999999999999147e+00,8.946415185928344727e-01,-2.347001562500000000e+04,2.472765625000000000e+03,1.649409393554688563e+01,1.296310000000000173e+03
2.800000000000000000e+01,-2.062119921875000000e+04,1.030000000000000027e+00,8.973341584205627441e-01,-2.298051367187500000e+04,2.359314453125000000e+03,2.624511296386717873e+00,1.365599999999999909e+03
2.900000000000000000e+01,-2.116291015625000000e+04,1.565000000000000036e+01,9.122329354286193848e-01,-2.319901953125000000e+04,2.036109375000000000e+03,3.206648671875001355e+01,1.387110000000000127e+03
3.000000000000000000e+01,-2.019242773437500000e+04,6.400000000000000133e-01,8.722358942031860352e-01,-2.315019140625000000e+04,2.957763671875000000e+03,2.080103365478516153e+00,1.481409999999999854e+03
3.100000000000000000e+01,-2.199531250000000000e+04,6.300000000000000044e-01,9.501136541366577148e-01,-2.315019140625000000e+04,1.154878906250000000e+03,2.503110650024414241e+00,1.493059999999999945e+03
3.100000000000000000e+01,-1.876827343750000000e+04,3.600000000000000422e-01,8.107178807258605957e-01,-2.315019140625000000e+04,4.381917968750000000e+03,2.503110650024414241e+00,1.493059999999999945e+03
3.200000000000000000e+01,-2.256059179687500000e+04,5.400000000000000355e-01,9.641098976135253906e-01,-2.340043554687500000e+04,8.398437500000000000e+02,1.491564851806640490e+01,1.497769999999999982e+03
3.200000000000000000e+01,-2.143039843750000000e+04,1.889999999999999902e+00,9.158119559288024902e-01,-2.340043554687500000e+04,1.970037109375000000e+03,1.491564851806640490e+01,1.497769999999999982e+03
3.200000000000000000e+01,-1.888627539062500000e+04,1.000000000000000021e-02,8.070907592773437500e-01,-2.340043554687500000e+04,4.514160156250000000e+03,1.491564851806640490e+01,1.497769999999999982e+03
3.200000000000000000e+01,-2.034408007812500000e+04,3.429999999999999716e+00,8.693889379501342773e-01,-2.340043554687500000e+04,3.056355468750000000e+03,1.491564851806640490e+01,1.497769999999999982e+03
3.300000000000000000e+01,-2.077295898437500000e+04,1.129999999999999893e+00,8.862374424934387207e-01,-2.343949609375000000e+04,2.666537109375000000e+03,3.207585480957032331e+00,1.531769999999999982e+03
3.400000000000000000e+01,-1.996049414062500000e+04,5.599999999999999423e-01,8.576946258544921875e-01,-2.327226171875000000e+04,3.311767578125000000e+03,2.037635477294921671e+00,1.597230000000000018e+03
3.500000000000000000e+01,-2.093434570312500000e+04,2.609999999999999876e+00,9.131920933723449707e-01,-2.292436132812500000e+04,1.990015625000000000e+03,5.393335935058594544e+00,1.647890000000000100e+03
3.600000000000000000e+01,-2.080909570312500000e+04,1.239999999999999991e+00,8.907480239868164062e-01,-2.336137109375000000e+04,2.552275390625000000e+03,3.360148038330077469e+00,1.664799999999999955e+03
3.700000000000000000e+01,-1.928910742187500000e+04,3.800000000000000044e-01,8.163841962814331055e-01,-2.362748828125000000e+04,4.338380859375000000e+03,4.276390415039060144e+00,1.686890000000000100e+03
3.700000000000000000e+01,-2.127491210937500000e+04,1.039999999999999813e+00,9.004305601119995117e-01,-2.362748828125000000e+04,2.352576171875000000e+03,4.276390415039060144e+00,1.686890000000000100e+03
3.800000000000000000e+01,-2.103741406250000000e+04,1.500000000000000000e+00,9.130208492279052734e-01,-2.304154882812500000e+04,2.004134765625000000e+03,3.206558853149417132e+00,1.721780000000000200e+03
3.900000000000000000e+01,-2.254838476562500000e+04,1.040000000000000036e+00,9.727219343185424805e-01,-2.318070898437500000e+04,6.323242187500000000e+02,8.799443322753894847e-01,1.781870000000000118e+03
3.900000000000000000e+01,-1.847123632812500000e+04,0.000000000000000000e+00,7.968365550041198730e-01,-2.318070898437500000e+04,4.709472656250000000e+03,8.799443322753894847e-01,1.781870000000000118e+03
4.000000000000000000e+01,-2.062012109375000000e+04,1.350000000000000089e+00,8.929707407951354980e-01,-2.309159765625000000e+04,2.471476562500000000e+03,3.530334844970703045e+00,1.790940000000000055e+03
4.100000000000000000e+01,-2.030229101562500000e+04,2.799999999999999711e-01,8.671055436134338379e-01,-2.341386328125000000e+04,3.111572265625000000e+03,1.058705071563720956e+00,1.918900000000000091e+03
4.200000000000000000e+01,-2.130501367187500000e+04,8.467000000000000171e+01,9.100739359855651855e-01,-2.341020117187500000e+04,2.105187500000000000e+03,1.784488621289062849e+02,1.964560000000000173e+03
4.300000000000000000e+01,-2.166345898437500000e+04,2.279000000000000270e+01,9.411384463310241699e-01,-2.301835546875000000e+04,1.354896484375000000e+03,3.108789388671880261e+01,2.108309999999999945e+03
4.400000000000000000e+01,-2.213944921875000000e+04,8.699999999999999956e-01,9.456194043159484863e-01,-2.341264257812500000e+04,1.273193359375000000e+03,4.987220794921876177e+01,2.167769999999999982e+03
4.400000000000000000e+01,-1.901444921875000000e+04,2.400000000000000189e-01,8.121445178985595703e-01,-2.341264257812500000e+04,4.398193359375000000e+03,4.987220794921876177e+01,2.167769999999999982e+03
4.400000000000000000e+01,-2.101124804687500000e+04,1.977999999999999758e+01,8.974317312240600586e-01,-2.341264257812500000e+04,2.401394531250000000e+03,4.987220794921876177e+01,2.167769999999999982e+03
4.500000000000000000e+01,-2.105231640625000000e+04,4.209999999999999964e+00,9.139581322669982910e-01,-2.303422460937500000e+04,1.981908203125000000e+03,8.544459140624994120e+00,2.233350000000000364e+03
4.600000000000000000e+01,-2.036942968750000000e+04,6.099999999999999867e-01,8.844521045684814453e-01,-2.303056250000000000e+04,2.661132812500000000e+03,1.813678754272460836e+00,2.269239999999999782e+03
4.700000000000000000e+01,-2.065040625000000000e+04,1.090000000000000036e+01,8.935737013816833496e-01,-2.310990820312500000e+04,2.459501953125000000e+03,2.700276625976562173e+01,2.334639999999999873e+03
4.800000000000000000e+01,-2.105768945312500000e+04,3.259999999999999787e+00,9.099957942962646484e-01,-2.314042578125000000e+04,2.082736328125000000e+03,6.989889182128905531e+00,2.398920000000000073e+03
4.900000000000000000e+01,-2.094833984375000000e+04,1.899999999999999911e+00,9.092031717300415039e-01,-2.304032812500000000e+04,2.091988281250000000e+03,4.173794458007812125e+00,2.407960000000000036e+03
5.000000000000000000e+01,-2.266435156250000000e+04,4.699999999999999734e-01,9.861897826194763184e-01,-2.298173437500000000e+04,3.173828125000000000e+02,1.043089179077149709e+00,2.449469999999999800e+03
5.000000000000000000e+01,-2.064042578125000000e+04,2.899999999999999800e-01,8.981230854988098145e-01,-2.298173437500000000e+04,2.341308593750000000e+03,1.043089179077149709e+00,2.449469999999999800e+03
5.100000000000000000e+01,-2.078446875000000000e+04,4.099999999999999756e-01,8.973367214202880859e-01,-2.316239648437500000e+04,2.377927734375000000e+03,1.170905640563963956e+00,2.557599999999999909e+03
5.200000000000000000e+01,-2.243852148437500000e+04,5.699999999999999512e-01,9.656434059143066406e-01,-2.323686132812500000e+04,7.983398437500000000e+02,6.754461376953120322e-01,2.558469999999999800e+03
5.300000000000000000e+01,-2.213665039062500000e+04,1.442999999999999972e+01,9.590001106262207031e-01,-2.308305273437500000e+04,9.464023437500000000e+02,3.958037249023436743e+01,2.559099999999999909e+03
5.300000000000000000e+01,-1.678361523437500000e+04,2.000000000000000111e-01,7.270968556404113770e-01,-2.308305273437500000e+04,6.299437500000000000e+03,3.958037249023436743e+01,2.559099999999999909e+03
5.300000000000000000e+01,-1.541925488281250000e+04,8.800000000000000044e-01,6.679902672767639160e-01,-2.308305273437500000e+04,7.663797851562500000e+03,3.958037249023436743e+01,2.559099999999999909e+03
5.300000000000000000e+01,-1.463963867187500000e+04,5.999999999999999778e-01,6.342158913612365723e-01,-2.308305273437500000e+04,8.443414062500000000e+03,3.958037249023436743e+01,2.559099999999999909e+03
5.300000000000000000e+01,-1.614274609375000000e+04,2.400000000000000189e-01,6.993332505226135254e-01,-2.308305273437500000e+04,6.940306640625000000e+03,3.958037249023436743e+01,2.559099999999999909e+03
5.300000000000000000e+01,-1.662644726562500000e+04,4.000000000000000222e-01,7.202880382537841797e-01,-2.308305273437500000e+04,6.456605468750000000e+03,3.958037249023436743e+01,2.559099999999999909e+03
5.300000000000000000e+01,-2.073788671875000000e+04,3.580000000000000071e+00,8.984031081199645996e-01,-2.308305273437500000e+04,2.345166015625000000e+03,3.958037249023436743e+01,2.559099999999999909e+03
5.400000000000000000e+01,-2.211975195312500000e+04,3.620000000000000107e+00,9.505767226219177246e-01,-2.326982226562500000e+04,1.150070312500000000e+03,1.364463430175780445e+01,2.587110000000000127e+03
5.400000000000000000e+01,-2.122588085937500000e+04,1.709999999999999964e+00,9.121634364128112793e-01,-2.326982226562500000e+04,2.043941406250000000e+03,1.364463430175780445e+01,2.587110000000000127e+03
5.400000000000000000e+01,-1.709184179687500000e+04,1.000000000000000021e-02,7.345067858695983887e-01,-2.326982226562500000e+04,6.177980468750000000e+03,1.364463430175780445e+01,2.587110000000000127e+03
5.400000000000000000e+01,-1.852128515625000000e+04,2.200000000000000011e-01,7.959358096122741699e-01,-2.326982226562500000e+04,4.748537109375000000e+03,1.364463430175780445e+01,2.587110000000000127e+03
5.400000000000000000e+01,-1.693162500000000000e+04,7.399999999999999911e-01,7.276216149330139160e-01,-2.326982226562500000e+04,6.338197265625000000e+03,1.364463430175780445e+01,2.587110000000000127e+03
5.500000000000000000e+01,-1.683930859375000000e+04,9.399999999999999467e-01,7.308235764503479004e-01,-2.304155078125000000e+04,6.202242187500000000e+03,3.004087563476562650e+01,2.666980000000000018e+03
5.500000000000000000e+01,-1.922706640625000000e+04,3.360000000000000320e+00,8.344519138336181641e-01,-2.304155078125000000e+04,3.814484375000000000e+03,3.004087563476562650e+01,2.666980000000000018e+03
5.500000000000000000e+01,-1.817182617187500000e+04,7.900000000000000355e-01,7.886546254158020020e-01,-2.304155078125000000e+04,4.869724609375000000e+03,3.004087563476562650e+01,2.666980000000000018e+03
5.500000000000000000e+01,-1.766625195312500000e+04,7.900000000000000355e-01,7.667127847671508789e-01,-2.304155078125000000e+04,5.375298828125000000e+03,3.004087563476562650e+01,2.666980000000000018e+03
5.500000000000000000e+01,-2.082803710937500000e+04,1.419999999999999929e+00,9.039338231086730957e-01,-2.304155078125000000e+04,2.213513671875000000e+03,3.004087563476562650e+01,2.666980000000000018e+03
5.600000000000000000e+01,-2.255448828125000000e+04,6.700000000000000400e-01,9.723708033561706543e-01,-2.319535742187500000e+04,6.408691406250000000e+02,6.517216870117188421e-01,2.699650000000000091e+03
5.600000000000000000e+01,-2.050370703125000000e+04,0.000000000000000000e+00,8.839573860168457031e-01,-2.319535742187500000e+04,2.691650390625000000e+03,6.517216870117188421e-01,2.699650000000000091e+03
5.700000000000000000e+01,-2.215165625000000000e+04,7.299999999999999822e-01,9.622965455055236816e-01,-2.301957421875000000e+04,8.679179687500000000e+02,1.352707293701172375e+00,2.712619999999999891e+03
5.700000000000000000e+01,-2.070512304687500000e+04,2.200000000000000011e-01,8.994572758674621582e-01,-2.301957421875000000e+04,2.314451171875000000e+03,1.352707293701172375e+00,2.712619999999999891e+03
5.800000000000000000e+01,-2.246700390625000000e+04,2.860000000000000320e+00,9.661078453063964844e-01,-2.325517187500000000e+04,7.881679687500000000e+02,4.623192299804685490e+00,2.745010000000000218e+03
5.800000000000000000e+01,-2.080448828125000000e+04,8.800000000000000044e-01,8.946176767349243164e-01,-2.325517187500000000e+04,2.450683593750000000e+03,4.623192299804685490e+00,2.745010000000000218e+03
5.900000000000000000e+01,-2.193498046875000000e+04,4.400000000000000022e-01,9.571983218193054199e-01,-2.291581640625000000e+04,9.808359375000000000e+02,6.460133035278321501e-01,2.789359999999999673e+03
6.000000000000000000e+01,-2.210282812500000000e+04,3.500000000000000333e-01,9.594121575355529785e-01,-2.303788671875000000e+04,9.350585937500000000e+02,1.272297439880370362e+00,2.891030000000000200e+03
6.000000000000000000e+01,-1.982011328125000000e+04,2.300000000000000100e-01,8.603268861770629883e-01,-2.303788671875000000e+04,3.217773437500000000e+03,1.272297439880370362e+00,2.891030000000000200e+03
6.100000000000000000e+01,-2.266435156250000000e+04,6.900000000000000577e-01,9.714832901954650879e-01,-2.332963671875000000e+04,6.652851562500000000e+02,6.823625897216807346e-01,2.908319999999999709e+03
6.100000000000000000e+01,-2.077836523437500000e+04,0.000000000000000000e+00,8.906424641609191895e-01,-2.332963671875000000e+04,2.551271484375000000e+03,6.823625897216807346e-01,2.908319999999999709e+03
6.200000000000000000e+01,-2.202958593750000000e+04,2.140000000000000124e+00,9.602013826370239258e-01,-2.294267187500000000e+04,9.130859375000000000e+02,7.603531381835935576e+00,3.032430000000000291e+03
6.200000000000000000e+01,-2.010756250000000000e+04,1.920000000000000151e+00,8.764263391494750977e-01,-2.294267187500000000e+04,2.835109375000000000e+03,7.603531381835935576e+00,3.032430000000000291e+03
6.300000000000000000e+01,-2.182107812500000000e+04,1.900000000000000133e+00,9.503042101860046387e-01,-2.296220312500000000e+04,1.141125000000000000e+03,5.110067069091797975e+00,3.040259999999999764e+03
6.300000000000000000e+01,-1.963124218750000000e+04,6.300000000000000044e-01,8.549371957778930664e-01,-2.296220312500000000e+04,3.330960937500000000e+03,5.110067069091797975e+00,3.040259999999999764e+03
6.300000000000000000e+01,-1.867875585937500000e+04,1.000000000000000021e-02,8.134565949440002441e-01,-2.296220312500000000e+04,4.283447265625000000e+03,5.110067069091797975e+00,3.040259999999999764e+03
6.300000000000000000e+01,-2.025346289062500000e+04,2.200000000000000011e-01,8.820348381996154785e-01,-2.296220312500000000e+04,2.708740234375000000e+03,5.110067069091797975e+00,3.040259999999999764e+03
6.400000000000000000e+01,-2.179154882812500000e+04,4.360000000000000320e+00,9.504329562187194824e-01,-2.292802343750000000e+04,1.136474609375000000e+03,7.949687563476572905e+00,3.099099999999999909e+03
6.400000000000000000e+01,-1.928300390625000000e+04,1.000000000000000021e-02,8.410233855247497559e-01,-2.292802343750000000e+04,3.645019531250000000e+03,7.949687563476572905e+00,3.099099999999999909e+03
6.400000000000000000e+01,-2.076177148437500000e+04,1.270000000000000018e+00,9.055194854736328125e-01,-2.292802343750000000e+04,2.166251953125000000e+03,7.949687563476572905e+00,3.099099999999999909e+03
6.500000000000000000e+01,-2.264604101562500000e+04,9.699999999999999734e-01,9.798760414123535156e-01,-2.311112890625000000e+04,4.650878906250000000e+02,1.263922814331053246e+00,3.112050000000000182e+03
6.500000000000000000e+01,-1.794023046875000000e+04,1.000000000000000021e-02,7.762593626976013184e-01,-2.311112890625000000e+04,5.170898437500000000e+03,1.263922814331053246e+00,3.112050000000000182e+03
6.500000000000000000e+01,-2.101457226562500000e+04,2.599999999999999534e-01,9.092836976051330566e-01,-2.311112890625000000e+04,2.096556640625000000e+03,1.263922814331053246e+00,3.112050000000000182e+03
6.600000000000000000e+01,-1.980790625000000000e+04,5.500000000000000444e-01,8.566649556159973145e-01,-2.312211523437500000e+04,3.314208984375000000e+03,6.102034730468744783e+01,3.166970000000000255e+03
6.600000000000000000e+01,-2.095977539062500000e+04,2.728999999999999915e+01,9.064817428588867188e-01,-2.312211523437500000e+04,2.162339843750000000e+03,6.102034730468744783e+01,3.166970000000000255e+03
6.700000000000000000e+01,-2.264604101562500000e+04,3.800000000000000044e-01,9.741645455360412598e-01,-2.324662890625000000e+04,6.005878906250000000e+02,1.314449589233397830e+00,3.247729999999999563e+03
6.700000000000000000e+01,-2.082475000000000000e+04,3.600000000000000422e-01,8.958180546760559082e-01,-2.324662890625000000e+04,2.421878906250000000e+03,1.314449589233397830e+00,3.247729999999999563e+03
6.800000000000000000e+01,-1.879472265625000000e+04,4.800000000000000377e-01,8.157747983932495117e-01,-2.303910742187500000e+04,4.244384765625000000e+03,2.204029512329102047e+00,3.332510000000000218e+03
6.900000000000000000e+01,-1.969193945312500000e+04,4.299999999999999933e-01,8.495416045188903809e-01,-2.317948828125000000e+04,3.487548828125000000e+03,1.679127402038574246e+00,3.334740000000000236e+03
7.000000000000000000e+01,-2.224931250000000000e+04,5.799999999999999822e+00,9.682331085205078125e-01,-2.297929296875000000e+04,7.299804687500000000e+02,5.771137973632818330e+00,3.414190000000000055e+03
7.000000000000000000e+01,-1.928910742187500000e+04,1.000000000000000021e-02,8.394125699996948242e-01,-2.297929296875000000e+04,3.690185546875000000e+03,5.771137973632818330e+00,3.414190000000000055e+03
7.000000000000000000e+01,-2.099809179687500000e+04,6.500000000000000222e-01,9.137831926345825195e-01,-2.297929296875000000e+04,1.981201171875000000e+03,5.771137973632818330e+00,3.414190000000000055e+03
7.100000000000000000e+01,-2.067341210937500000e+04,1.399999999999999911e+00,8.939553499221801758e-01,-2.312577734375000000e+04,2.452365234375000000e+03,3.627782006835936102e+00,3.467550000000000182e+03
7.200000000000000000e+01,-1.816606054687500000e+04,4.899999999999999911e-01,7.916759848594665527e-01,-2.294633203125000000e+04,4.780271484375000000e+03,7.838886378173825165e+00,3.560420000000000073e+03
7.200000000000000000e+01,-1.916093359375000000e+04,1.000000000000000056e-01,8.350325226783752441e-01,-2.294633203125000000e+04,3.785398437500000000e+03,7.838886378173825165e+00,3.560420000000000073e+03
7.200000000000000000e+01,-1.736853515625000000e+04,8.899999999999999023e-01,7.569199204444885254e-01,-2.294633203125000000e+04,5.577796875000000000e+03,7.838886378173825165e+00,3.560420000000000073e+03
7.300000000000000000e+01,-2.244462500000000000e+04,4.499999999999999556e-01,9.729080200195312500e-01,-2.306962695312500000e+04,6.250019531250000000e+02,8.868860124999991967e+01,3.616220000000000255e+03
7.300000000000000000e+01,-1.987504492187500000e+04,1.000000000000000021e-02,8.615243434906005859e-01,-2.306962695312500000e+04,3.194582031250000000e+03,8.868860124999991967e+01,3.616220000000000255e+03
7.300000000000000000e+01,-2.129579296875000000e+04,4.970000000000000284e+01,9.231095314025878906e-01,-2.306962695312500000e+04,1.773833984375000000e+03,8.868860124999991967e+01,3.616220000000000255e+03
7.400000000000000000e+01,-2.254838476562500000e+04,1.480000000000000204e+00,9.796867966651916504e-01,-2.301591210937500000e+04,4.675273437500000000e+02,7.222624316406253797e+00,3.677559999999999945e+03
7.400000000000000000e+01,-1.933412109375000000e+04,3.600000000000000422e-01,8.400328159332275391e-01,-2.301591210937500000e+04,3.681791015625000000e+03,7.222624316406253797e+00,3.677559999999999945e+03
7.400000000000000000e+01,-1.727576171875000000e+04,7.399999999999999911e-01,7.506008148193359375e-01,-2.301591210937500000e+04,5.740150390625000000e+03,7.222624316406253797e+00,3.677559999999999945e+03
7.400000000000000000e+01,-2.101029882812500000e+04,3.699999999999999956e-01,9.128597378730773926e-01,-2.301591210937500000e+04,2.005613281250000000e+03,7.222624316406253797e+00,3.677559999999999945e+03
7.500000000000000000e+01,-2.068789062500000000e+04,9.600000000000000755e-01,8.947231173515319824e-01,-2.312211523437500000e+04,2.434224609375000000e+03,2.531565952148437049e+00,3.690170000000000073e+03
7.600000000000000000e+01,-1.985673437500000000e+04,5.700000000000000622e-01,8.542219400405883789e-01,-2.324540429687500000e+04,3.388669921875000000e+03,4.198745330810545795e+00,3.725050000000000182e+03
7.600000000000000000e+01,-2.100904296875000000e+04,9.300000000000000488e-01,9.037933945655822754e-01,-2.324540429687500000e+04,2.236361328125000000e+03,4.198745330810545795e+00,3.725050000000000182e+03
